year,reporter,reporter_code,partner,partner_code,flow,commodity_code,trade_value_usd,quantity_kg
2022,Canada,124,,0,import,2504,11498.556,195661.751
2022,Canada,124,,0,import,2504,2329998.742,50303826.155
2022,Canada,124,,0,import,2504,125250.203,1082758.907
2022,Canada,124,,0,import,2504,500.171,5000.0
2022,Canada,124,,0,import,2504,21.513,1000.0
2022,Canada,124,,0,import,2504,623.869,1000.0
2022,Canada,124,,0,import,2504,30.732,523.192
2022,Canada,124,,0,import,2504,30.732,523.192
2022,Canada,124,,0,import,2504,18342.678,229483.911
2022,Canada,124,,0,import,2504,73590.448,609073.107
2022,Canada,124,,0,import,2504,2599921.303,51384755.526
2022,Canada,124,,0,import,2504,531681.041,295715.987
2022,Canada,124,,0,import,2504,105.259,3000.0
2022,Canada,124,,0,import,2504,387.997,5000.0
2022,Canada,124,,0,import,2504,369.558,48000.0
2022,Canada,124,,0,import,2504,363550.584,237000.0
2022,Canada,124,,0,import,2504,623.869,1000.0
2022,Canada,124,,0,import,2504,174688.767,359000.0
2022,Canada,124,,0,import,2504,157.504,2681.359
2022,Canada,124,,0,import,2504,18447.937,232483.911
2022,Canada,124,,0,import,2504,0.768,13.08
2022,Canada,124,,0,import,2504,1230.836,6036.325
2022,Canada,124,,0,import,2504,176083.253,38322.507
2022,Canada,124,,0,import,2504,30.732,523.192
2022,Canada,124,,0,import,2504,0.768,13.08
2022,Canada,124,,0,import,2504,7830.635,22715.987
2022,Canada,124,,0,import,2504,2460796.925,50549826.155
2023,Canada,124,,0,import,2504,1703.078,24000.0
2023,Canada,124,,0,import,2504,31348.047,57000.0
2023,Canada,124,,0,import,2504,7842.753,5000.0
2023,Canada,124,,0,import,2504,42595.475,544000.0
2023,Canada,124,,0,import,2504,42595.475,544000.0
2023,Canada,124,,0,import,2504,1158.597,1000.0
2023,Canada,124,,0,import,2504,25.187,495.962
2023,Canada,124,,0,import,2504,2562678.601,1650000.948
2023,Canada,124,,0,import,2504,0.741,14.587
2023,Canada,124,,0,import,2504,49624.099,378632.244
2023,Canada,124,,0,import,2504,3238370.992,28896946.662
2023,Canada,124,,0,import,2504,81684.787,502466.947
2023,Canada,124,,0,import,2504,197.791,3000.0
2023,Canada,124,,0,import,2504,374.099,8000.0
2023,Canada,124,,0,import,2504,2146.812,35000.0
2023,Canada,124,,0,import,2504,160.011,5000.0
2023,Canada,124,,0,import,2504,6938.247,9000.0
2023,Canada,124,,0,import,2504,327865.89,53820000.0
2023,Canada,124,,0,import,2504,327865.89,53820000.0
2023,Canada,124,,0,import,2504,2548597.649,1640000.0
2023,Canada,124,,0,import,2504,522.258,3069.197
2023,Canada,124,,0,import,2504,1652.704,17014.587
2023,Canada,124,,0,import,2504,191.124,3763.475
2023,Canada,124,,0,import,2504,137.787,29.385
2023,Canada,124,,0,import,2504,7131.594,5682.463
2023,Canada,124,,0,import,2504,988.215,7000.0
2023,Canada,124,,0,import,2504,325544.993,97000.0
2023,Canada,124,,0,import,2504,1651.964,17000.0
2023,Canada,124,,0,import,2504,837.094,1000.0
2023,Canada,124,,0,import,2504,6564.148,1000.0
2023,Canada,124,,0,import,2504,297.057,63.351
2023,Canada,124,,0,import,2504,137.787,2713.203
2023,Canada,124,,0,import,2504,7131.594,5682.463
2023,Canada,124,,0,import,2504,137.787,2713.203
2023,Canada,124,,0,import,2504,191.124,3763.475
2023,Canada,124,,0,import,2504,13417.204,4000.948
2023,Canada,124,,0,import,2504,297.057,63.351
2023,Canada,124,,0,import,2504,186.679,39.812
2023,Canada,124,,0,import,2504,1667.52,21040.128
2023,Canada,124,,0,import,2504,2845806.65,28016936.944
2023,Canada,124,,0,import,2504,3037724.081,56214711.848
2023,Canada,124,,0,import,2504,160.011,5000.0
2023,Canada,124,,0,import,2504,663.749,6000.0
2023,Canada,124,,0,import,2504,119068.057,216000.0
2023,Canada,124,,0,import,2504,1703.078,24000.0
2023,Canada,124,,0,import,2504,31348.047,57000.0
2023,Canada,124,,0,import,2504,110237.089,204000.0
2023,Canada,124,,0,import,2504,837.094,1000.0
2023,Canada,124,,0,import,2504,325544.993,97000.0
2023,Canada,124,,0,import,2504,2814458.602,27959936.944
2023,Canada,124,,0,import,2504,25.187,495.962
2023,Canada,124,,0,import,2504,3466.901,23494.097
2023,Canada,124,,0,import,2504,48743.298,461377.474
2023,Canada,124,,0,import,2504,6772.31,59494.097
2023,Canada,124,,0,import,2504,1667.52,21040.128
2023,Canada,124,,0,import,2504,59202.525,505168.333
2023,Canada,124,,0,import,2504,6349963.035,85336284.072
2024,Canada,124,,0,import,2504,402.058,7000.0
2024,Canada,124,,0,import,2504,661.632,13000.0
2024,Canada,124,,0,import,2504,160859.737,42000.0
2024,Canada,124,,0,import,2504,674.328,1000.0
2024,Canada,124,,0,import,2504,340118.196,946000.0
2024,Canada,124,,0,import,2504,6651.585,1000.0
2024,Canada,124,,0,import,2504,340118.196,946000.0
2024,Canada,124,,0,import,2504,2326.291,14000.0
2024,Canada,124,,0,import,2504,135.43,35.763
2024,Canada,124,,0,import,2504,3113391.922,6909898.012
2024,Canada,124,,0,import,2504,1602.588,17000.0
2024,Canada,124,,0,import,2504,30631.855,40000.0
2024,Canada,124,,0,import,2504,1540.516,3290.523
2024,Canada,124,,0,import,2504,3361989.101,1830263.973
2024,Canada,124,,0,import,2504,2326.291,14000.0
2024,Canada,124,,0,import,2504,19821.442,2000.0
2024,Canada,124,,0,import,2504,3196598.809,1767000.0
2024,Canada,124,,0,import,2504,2.821,6.027
2024,Canada,124,,0,import,2504,20806.836,6900.976
2024,Canada,124,,0,import,2504,13358.894,24370.636
2024,Canada,124,,0,import,2504,19982.265,29260.549
2024,Canada,124,,0,import,2504,487.407,128.711
2024,Canada,124,,0,import,2504,30631.855,40000.0
2024,Canada,124,,0,import,2504,214188.099,247000.0
2024,Canada,124,,0,import,2504,839.384,1792.913
2024,Canada,124,,0,import,2504,2755735.548,6404084.032
2024,Canada,124,,0,import,2504,3609556.449,2786290.523
2024,Canada,124,,0,import,2504,3868.923,8263.973
2024,Canada,124,,0,import,2504,2511.097,5363.672
2024,Canada,124,,0,import,2504,0.705,0.186
2024,Canada,124,,0,import,2504,7148943.258,10119311.941
2024,Canada,124,,0,import,2504,366.789,4000.0
2024,Canada,124,,0,import,2504,17696.179,11000.0
2024,Canada,124,,0,import,2504,366.789,4000.0
2024,Canada,124,,0,import,2504,16319.308,18000.0
2024,Canada,124,,0,import,2504,0.705,0.186
2024,Canada,124,,0,import,2504,11861.406,2370.636
2024,Canada,124,,0,import,2504,135.43,35.763
2024,Canada,124,,0,import,2504,487.407,128.711
2024,Canada,124,,0,import,2504,839.384,1792.913
2024,Canada,124,,0,import,2504,2.821,6.027
2024,Canada,124,,0,import,2504,3986.719,23363.672
2024,Canada,124,,0,import,2504,1475.622,18000.0
2024,Canada,124,,0,import,2504,287134.758,45000.0
2024,Canada,124,,0,import,2504,1497.488,22000.0
2024,Canada,124,,0,import,2504,16319.308,18000.0
2024,Canada,124,,0,import,2504,7325.914,2000.0
2024,Canada,124,,0,import,2504,38400.032,95749.194
2024,Canada,124,,0,import,2504,985.394,4900.976
2024,Canada,124,,0,import,2504,1540.516,3290.523
2024,Canada,124,,0,import,2504,742.749,12000.0
2024,Canada,124,,0,import,2504,214188.099,247000.0
2024,Canada,124,,0,import,2504,742.749,12000.0
2024,Canada,124,,0,import,2504,402.058,7000.0
2024,Canada,124,,0,import,2504,287134.758,45000.0
2024,Canada,124,,0,import,2504,32121.584,365064.786
2024,Canada,124,,0,import,2504,683.498,1260.549
2024,Canada,124,,0,import,2504,42182.195,476965.762
2024,Canada,124,,0,import,2504,3130783.384,6693084.032
2024,Canada,124,,0,import,2504,79286.473,117971.624
2000,Mozambique,508,,0,import,2504,1448.0,
2001,Mozambique,508,,0,import,2504,145.0,240.0
2003,Mozambique,508,,0,import,2504,15.0,14.0
2004,Mozambique,508,,0,import,2504,1145.0,130.0
2006,Mozambique,508,,0,import,2504,3727.0,3016.0
2007,Mozambique,508,,0,import,2504,13588.0,
2008,Mozambique,508,,0,import,2504,14132.0,
2009,Mozambique,508,,0,import,2504,14027.0,
2010,Mozambique,508,,0,import,2504,31893.0,
2011,Mozambique,508,,0,import,2504,15000.0,7029.0
2012,Mozambique,508,,0,import,2504,19210.0,37760.0
2013,Mozambique,508,,0,import,2504,28960.0,47149.0
2014,Mozambique,508,,0,import,2504,64930.0,72010.0
2015,Mozambique,508,,0,import,2504,26395.95,34465.537
2016,Mozambique,508,,0,import,2504,33531.45,157489.69
2016,Mozambique,508,,0,import,2504,39516.08,157790.69
2016,Mozambique,508,,0,import,2504,5956.13,300.0
2016,Mozambique,508,,0,import,2504,877.01,175.0
2016,Mozambique,508,,0,import,2504,5956.13,300.0
2016,Mozambique,508,,0,import,2504,32654.44,157314.69
2016,Mozambique,508,,0,import,2504,32654.44,157314.69
2016,Mozambique,508,,0,import,2504,5956.13,300.0
2016,Mozambique,508,,0,import,2504,877.01,175.0
2016,Mozambique,508,,0,import,2504,28.5,1.0
2016,Mozambique,508,,0,import,2504,28.5,1.0
2016,Mozambique,508,,0,import,2504,28.5,1.0
2017,Mozambique,508,,0,import,2504,40137.607,176714.183
2017,Mozambique,508,,0,import,2504,40137.607,176714.183
2017,Mozambique,508,,0,import,2504,40137.607,176714.183
2017,Mozambique,508,,0,import,2504,40137.607,176714.183
2017,Mozambique,508,,0,import,2504,74390.642,215990.183
2017,Mozambique,508,,0,import,2504,92155.746,216749.183
2017,Mozambique,508,,0,import,2504,74390.642,215990.183
2017,Mozambique,508,,0,import,2504,86943.799,216747.183
2017,Mozambique,508,,0,import,2504,5211.947,2.0
2017,Mozambique,508,,0,import,2504,5211.947,2.0
2017,Mozambique,508,,0,import,2504,44.082,1.0
2017,Mozambique,508,,0,import,2504,12509.075,756.0
2017,Mozambique,508,,0,import,2504,5068.337,375.0
2017,Mozambique,508,,0,import,2504,7420.678,16869.0
2017,Mozambique,508,,0,import,2504,772.644,112.0
2017,Mozambique,508,,0,import,2504,20991.376,21920.0
2017,Mozambique,508,,0,import,2504,20991.376,21920.0
2017,Mozambique,508,,0,import,2504,772.644,112.0
2017,Mozambique,508,,0,import,2504,7420.678,16869.0
2017,Mozambique,508,,0,import,2504,5068.337,375.0
2017,Mozambique,508,,0,import,2504,12509.075,756.0
2017,Mozambique,508,,0,import,2504,44.082,1.0
2017,Mozambique,508,,0,import,2504,20991.376,21920.0
2017,Mozambique,508,,0,import,2504,772.644,112.0
2017,Mozambique,508,,0,import,2504,7420.678,16869.0
2017,Mozambique,508,,0,import,2504,5068.337,375.0
2017,Mozambique,508,,0,import,2504,44.082,1.0
2017,Mozambique,508,,0,import,2504,17721.022,758.0
2017,Mozambique,508,,0,import,2504,772.644,112.0
2017,Mozambique,508,,0,import,2504,20991.376,21920.0
2017,Mozambique,508,,0,import,2504,7420.678,16869.0
2017,Mozambique,508,,0,import,2504,5068.337,375.0
2017,Mozambique,508,,0,import,2504,17721.022,758.0
2017,Mozambique,508,,0,import,2504,44.082,1.0
2017,Mozambique,508,,0,import,2504,44.082,1.0
2017,Mozambique,508,,0,import,2504,17721.022,758.0
2017,Mozambique,508,,0,import,2504,12509.075,756.0
2017,Mozambique,508,,0,import,2504,44.082,1.0
2017,Mozambique,508,,0,import,2504,5211.947,2.0
2017,Mozambique,508,,0,import,2504,5211.947,2.0
2018,Mozambique,508,,0,import,2504,4057.751,6760.0
2018,Mozambique,508,,0,import,2504,40212.294,
2018,Mozambique,508,,0,import,2504,40212.294,
2018,Mozambique,508,,0,import,2504,9449.041,5137.0
2018,Mozambique,508,,0,import,2504,9449.041,5137.0
2018,Mozambique,508,,0,import,2504,9449.041,5137.0
2018,Mozambique,508,,0,import,2504,9449.041,5137.0
2018,Mozambique,508,,0,import,2504,5524.8,25.0
2018,Mozambique,508,,0,import,2504,1403.175,2100.0
2018,Mozambique,508,,0,import,2504,12779.723,27099.0
2018,Mozambique,508,,0,import,2504,4057.751,6760.0
2018,Mozambique,508,,0,import,2504,1403.175,2100.0
2018,Mozambique,508,,0,import,2504,5524.8,25.0
2018,Mozambique,508,,0,import,2504,1403.175,2100.0
2018,Mozambique,508,,0,import,2504,4057.751,6760.0
2018,Mozambique,508,,0,import,2504,12779.723,27099.0
2018,Mozambique,508,,0,import,2504,5524.8,25.0
2018,Mozambique,508,,0,import,2504,12779.723,27099.0
2018,Mozambique,508,,0,import,2504,5524.8,25.0
2018,Mozambique,508,,0,import,2504,10852.216,7237.0
2018,Mozambique,508,,0,import,2504,10852.216,7237.0
2018,Mozambique,508,,0,import,2504,5524.8,25.0
2018,Mozambique,508,,0,import,2504,10852.216,7237.0
2018,Mozambique,508,,0,import,2504,4057.751,6760.0
2018,Mozambique,508,,0,import,2504,12779.723,27099.0
2018,Mozambique,508,,0,import,2504,5524.8,25.0
2018,Mozambique,508,,0,import,2504,40212.294,
2018,Mozambique,508,,0,import,2504,40212.294,
2018,Mozambique,508,,0,import,2504,73426.784,
2018,Mozambique,508,,0,import,2504,57049.768,
2018,Mozambique,508,,0,import,2504,57049.768,
2018,Mozambique,508,,0,import,2504,63977.743,
2019,Mozambique,508,,0,import,2504,6152.866,27038.0
2019,Mozambique,508,,0,import,2504,3528.991,3096.0
2019,Mozambique,508,,0,import,2504,3528.991,3096.0
2019,Mozambique,508,,0,import,2504,2041.016,1187.0
2019,Mozambique,508,,0,import,2504,30.566,11.0
2019,Mozambique,508,,0,import,2504,6152.866,27038.0
2019,Mozambique,508,,0,import,2504,9221.794,46100.0
2019,Mozambique,508,,0,import,2504,30.566,11.0
2019,Mozambique,508,,0,import,2504,6152.866,27038.0
2019,Mozambique,508,,0,import,2504,9221.794,46100.0
2019,Mozambique,508,,0,import,2504,2041.016,1187.0
2019,Mozambique,508,,0,import,2504,6152.866,27038.0
2019,Mozambique,508,,0,import,2504,9221.794,46100.0
2019,Mozambique,508,,0,import,2504,30.566,11.0
2019,Mozambique,508,,0,import,2504,5570.007,4283.0
2019,Mozambique,508,,0,import,2504,30.566,11.0
2019,Mozambique,508,,0,import,2504,9221.794,46100.0
2019,Mozambique,508,,0,import,2504,5570.007,4283.0
2019,Mozambique,508,,0,import,2504,3528.991,3096.0
2019,Mozambique,508,,0,import,2504,3528.991,3096.0
2019,Mozambique,508,,0,import,2504,2041.016,1187.0
2019,Mozambique,508,,0,import,2504,15374.66,73138.0
2019,Mozambique,508,,0,import,2504,30.566,11.0
2019,Mozambique,508,,0,import,2504,17446.242,74336.0
2019,Mozambique,508,,0,import,2504,15374.66,73138.0
2019,Mozambique,508,,0,import,2504,30.566,11.0
2019,Mozambique,508,,0,import,2504,5570.007,4283.0
2019,Mozambique,508,,0,import,2504,20975.233,77432.0
2020,Mozambique,508,,0,import,2504,5479.601,
2020,Mozambique,508,,0,import,2504,5479.601,
2020,Mozambique,508,,0,import,2504,3464.684,2.0
2020,Mozambique,508,,0,import,2504,3464.684,2.0
2020,Mozambique,508,,0,import,2504,5479.601,
2020,Mozambique,508,,0,import,2504,5479.601,
2020,Mozambique,508,,0,import,2504,3464.684,2.0
2020,Mozambique,508,,0,import,2504,3464.684,2.0
2020,Mozambique,508,,0,import,2504,5479.601,
2020,Mozambique,508,,0,import,2504,3464.684,2.0
2020,Mozambique,508,,0,import,2504,8944.285,
2020,Mozambique,508,,0,import,2504,5479.601,
2020,Mozambique,508,,0,import,2504,3464.684,2.0
2020,Mozambique,508,,0,import,2504,8944.285,
2021,Mozambique,508,,0,import,2504,7987.578,446.0
2021,Mozambique,508,,0,import,2504,7987.578,446.0
2021,Mozambique,508,,0,import,2504,7987.578,446.0
2021,Mozambique,508,,0,import,2504,7987.578,446.0
2021,Mozambique,508,,0,import,2504,7987.578,446.0
2021,Mozambique,508,,0,import,2504,7987.578,446.0
2021,Mozambique,508,,0,import,2504,7987.578,446.0
2021,Mozambique,508,,0,import,2504,7987.578,446.0
2022,Mozambique,508,,0,import,2504,198.09,18.0
2022,Mozambique,508,,0,import,2504,198.09,18.0
2022,Mozambique,508,,0,import,2504,1006.756,321.0
2022,Mozambique,508,,0,import,2504,2501.506,1887.0
2022,Mozambique,508,,0,import,2504,1006.756,321.0
2022,Mozambique,508,,0,import,2504,2501.506,1887.0
2022,Mozambique,508,,0,import,2504,92260.345,30972.0
2022,Mozambique,508,,0,import,2504,92260.345,30972.0
2022,Mozambique,508,,0,import,2504,92062.255,30954.0
2022,Mozambique,508,,0,import,2504,92062.255,30954.0
2022,Mozambique,508,,0,import,2504,2501.506,1887.0
2022,Mozambique,508,,0,import,2504,2501.506,1887.0
2022,Mozambique,508,,0,import,2504,1006.756,321.0
2022,Mozambique,508,,0,import,2504,1006.756,321.0
2022,Mozambique,508,,0,import,2504,198.09,18.0
2022,Mozambique,508,,0,import,2504,198.09,18.0
2022,Mozambique,508,,0,import,2504,3508.262,2208.0
2022,Mozambique,508,,0,import,2504,92062.255,30954.0
2022,Mozambique,508,,0,import,2504,95570.517,33162.0
2022,Mozambique,508,,0,import,2504,3508.262,2208.0
2022,Mozambique,508,,0,import,2504,92260.345,30972.0
2022,Mozambique,508,,0,import,2504,95768.607,33180.0
2023,Mozambique,508,,0,import,2504,1000.0,1.0
2023,Mozambique,508,,0,import,2504,1000.0,1.0
2023,Mozambique,508,,0,import,2504,1000.0,1.0
2023,Mozambique,508,,0,import,2504,1000.0,1.0
2023,Mozambique,508,,0,import,2504,1000.0,1.0
2023,Mozambique,508,,0,import,2504,1000.0,1.0
2023,Mozambique,508,,0,import,2504,1000.0,1.0
2023,Mozambique,508,,0,import,2504,1000.0,1.0
2024,Mozambique,508,,0,import,2504,785.4,201.0
2024,Mozambique,508,,0,import,2504,785.4,201.0
1996,Japan,392,,0,import,2504,24597421.0,87081359.0
1997,Japan,392,,0,import,2504,24930757.0,85273049.0
1998,Japan,392,,0,import,2504,19665296.0,76223179.0
1999,Japan,392,,0,import,2504,20534303.0,111623437.0
2000,Japan,392,,0,import,2504,24831074.0,143906000.0
2001,Japan,392,,0,import,2504,22058938.0,143550679.0
2002,Japan,392,,0,import,2504,17980148.0,105228558.0
2003,Japan,392,,0,import,2504,23925434.0,121559133.0
2004,Japan,392,,0,import,2504,33337786.0,178111695.0
2005,Japan,392,,0,import,2504,40218632.0,171110282.0
2006,Japan,392,,0,import,2504,45295537.0,202315482.0
2007,Japan,392,,0,import,2504,60505165.0,278708474.0
2008,Japan,392,,0,import,2504,90013467.0,195291922.0
2009,Japan,392,,0,import,2504,62225661.0,119536051.0
2010,Japan,392,,0,import,2504,99112701.0,134381878.0
2011,Japan,392,,0,import,2504,133830815.0,82830000.0
2012,Japan,392,,0,import,2504,82490052.0,47571252.0
2013,Japan,392,,0,import,2504,70585280.0,43111228.0
2014,Japan,392,,0,import,2504,90577753.0,57547878.0
2015,Japan,392,,0,import,2504,82423111.0,54457759.0
2016,Japan,392,,0,import,2504,81631043.0,55861052.0
2017,Japan,392,,0,import,2504,89700015.308,63159819.711
2018,Japan,392,,0,import,2504,127950170.01,78317272.585
2019,Japan,392,,0,import,2504,102663485.353,58996029.727
2020,Japan,392,,0,import,2504,66185729.928,42800613.498
2021,Japan,392,,0,import,2504,92047450.919,58812620.439
2022,Japan,392,,0,import,2504,106475669.119,59142636.668
2023,Japan,392,,0,import,2504,82039994.446,51571165.517
2024,Japan,392,,0,import,2504,61473072.338,44342977.608
1996,South Korea,410,,0,import,2504,11574363.0,47452368.0
1997,South Korea,410,,0,import,2504,10521728.0,46887140.0
1998,South Korea,410,,0,import,2504,6831938.0,30722176.0
1999,South Korea,410,,0,import,2504,6829627.0,37221842.0
2000,South Korea,410,,0,import,2504,7742496.0,53801438.0
2001,South Korea,410,,0,import,2504,7359809.0,49477767.0
2002,South Korea,410,,0,import,2504,6382084.0,34209961.0
2003,South Korea,410,,0,import,2504,6502931.0,24567668.0
2004,South Korea,410,,0,import,2504,9244983.0,39744235.0
2005,South Korea,410,,0,import,2504,9636313.0,35210640.0
2006,South Korea,410,,0,import,2504,10407490.0,30980377.0
2007,South Korea,410,,0,import,2504,15400007.0,52653430.0
2008,South Korea,410,,0,import,2504,25210302.0,52788187.0
2009,South Korea,410,,0,import,2504,23779589.0,76881794.0
2010,South Korea,410,,0,import,2504,27563441.0,61011294.0
2011,South Korea,410,,0,import,2504,29654831.0,26775493.0
2012,South Korea,410,,0,import,2504,25433273.0,18844866.0
2013,South Korea,410,,0,import,2504,22860449.0,18707481.0
2014,South Korea,410,,0,import,2504,29066320.0,20388412.41
2015,South Korea,410,,0,import,2504,29403990.0,21730103.0
2016,South Korea,410,,0,import,2504,30085488.0,21415919.0
2017,South Korea,410,,0,import,2504,43862236.0,48342519.746
2018,South Korea,410,,0,import,2504,81360807.0,58436250.193
2019,South Korea,410,,0,import,2504,92437730.0,
2020,South Korea,410,,0,import,2504,102224220.0,
2021,South Korea,410,,0,import,2504,110850271.0,52454513.11
2022,South Korea,410,,0,import,2504,130851025.0,48432218.492
2023,South Korea,410,,0,import,2504,110404530.0,
2024,South Korea,410,,0,import,2504,45060506.0,29400796.044
