year,reporter,reporter_code,partner,partner_code,flow,commodity_code,trade_value_usd,quantity_kg
2020,Germany,276,United Kingdom,826,import,2504,35263.499,20000.0
2020,Germany,276,United Kingdom,826,import,2504,1.143,2.0
2020,Germany,276,United Kingdom,826,import,2504,23.996,5.0
2020,Germany,276,United Kingdom,826,import,2504,23.996,5.0
2020,Germany,276,United Kingdom,826,import,2504,1.143,2.0
2020,Germany,276,United Kingdom,826,import,2504,23.996,5.0
2020,Germany,276,United Kingdom,826,import,2504,1.143,2.0
2020,Germany,276,United Kingdom,826,import,2504,23.996,5.0
2020,Germany,276,United Kingdom,826,import,2504,1.143,2.0
2020,Germany,276,United Kingdom,826,import,2504,35263.499,20000.0
2020,Germany,276,United Kingdom,826,import,2504,35263.499,20000.0
2020,Germany,276,United Kingdom,826,import,2504,193836.693,168236.644
2020,Germany,276,United Kingdom,826,import,2504,193836.693,168236.644
2020,Germany,276,United Kingdom,826,import,2504,229100.193,188236.644
2020,Germany,276,United Kingdom,826,import,2504,229100.193,188236.644
2020,Germany,276,United Kingdom,826,import,2504,193861.832,168243.644
2020,Germany,276,United Kingdom,826,import,2504,193861.832,168243.644
2020,Germany,276,United Kingdom,826,import,2504,229125.331,188243.644
2020,Germany,276,United Kingdom,826,import,2504,229125.331,188243.644
2021,Germany,276,United Kingdom,826,import,2504,138748.904,134216.0
2021,Germany,276,United Kingdom,826,import,2504,159.415,67.0
2021,Germany,276,United Kingdom,826,import,2504,57.862,257.0
2021,Germany,276,United Kingdom,826,import,2504,315.287,116.0
2021,Germany,276,United Kingdom,826,import,2504,61181.112,20835.0
2021,Germany,276,United Kingdom,826,import,2504,315.287,116.0
2021,Germany,276,United Kingdom,826,import,2504,57.862,257.0
2021,Germany,276,United Kingdom,826,import,2504,159.415,67.0
2021,Germany,276,United Kingdom,826,import,2504,159.415,67.0
2021,Germany,276,United Kingdom,826,import,2504,315.287,116.0
2021,Germany,276,United Kingdom,826,import,2504,57.862,257.0
2021,Germany,276,United Kingdom,826,import,2504,61181.112,20835.0
2021,Germany,276,United Kingdom,826,import,2504,57.862,257.0
2021,Germany,276,United Kingdom,826,import,2504,315.287,116.0
2021,Germany,276,United Kingdom,826,import,2504,159.415,67.0
2021,Germany,276,United Kingdom,826,import,2504,138748.904,134216.0
2021,Germany,276,United Kingdom,826,import,2504,23.617,4.0
2021,Germany,276,United Kingdom,826,import,2504,23.617,4.0
2021,Germany,276,United Kingdom,826,import,2504,23.617,4.0
2021,Germany,276,United Kingdom,826,import,2504,23.617,4.0
2021,Germany,276,United Kingdom,826,import,2504,14.17,5.0
2021,Germany,276,United Kingdom,826,import,2504,14.17,5.0
2021,Germany,276,United Kingdom,826,import,2504,4.723,5.0
2021,Germany,276,United Kingdom,826,import,2504,4.723,5.0
2021,Germany,276,United Kingdom,826,import,2504,4.723,5.0
2021,Germany,276,United Kingdom,826,import,2504,14.17,5.0
2021,Germany,276,United Kingdom,826,import,2504,14.17,5.0
2021,Germany,276,United Kingdom,826,import,2504,4.723,5.0
2021,Germany,276,United Kingdom,826,import,2504,138748.904,134216.0
2021,Germany,276,United Kingdom,826,import,2504,61181.112,20835.0
2021,Germany,276,United Kingdom,826,import,2504,61181.112,20835.0
2021,Germany,276,United Kingdom,826,import,2504,138748.904,134216.0
2021,Germany,276,United Kingdom,826,import,2504,499.5,232.542
2021,Germany,276,United Kingdom,826,import,2504,25515.845,5595.008
2021,Germany,276,United Kingdom,826,import,2504,908.075,391.78
2021,Germany,276,United Kingdom,826,import,2504,908.075,391.78
2021,Germany,276,United Kingdom,826,import,2504,225945.362,160878.55
2021,Germany,276,United Kingdom,826,import,2504,908.075,391.78
2021,Germany,276,United Kingdom,826,import,2504,225945.362,160878.55
2021,Germany,276,United Kingdom,826,import,2504,908.075,391.78
2021,Germany,276,United Kingdom,826,import,2504,25515.845,5595.008
2021,Germany,276,United Kingdom,826,import,2504,499.5,232.542
2021,Germany,276,United Kingdom,826,import,2504,499.5,232.542
2021,Germany,276,United Kingdom,826,import,2504,26998.995,6440.788
2021,Germany,276,United Kingdom,826,import,2504,227428.512,161724.33
2021,Germany,276,United Kingdom,826,import,2504,499.5,232.542
2021,Germany,276,United Kingdom,826,import,2504,26998.995,6440.788
2021,Germany,276,United Kingdom,826,import,2504,227428.512,161724.33
2022,Germany,276,United Kingdom,826,import,2504,12.707,8.0
2022,Germany,276,United Kingdom,826,import,2504,12.707,5.0
2022,Germany,276,United Kingdom,826,import,2504,393.904,242.0
2022,Germany,276,United Kingdom,826,import,2504,8.471,4.0
2022,Germany,276,United Kingdom,826,import,2504,13336.606,7985.324
2022,Germany,276,United Kingdom,826,import,2504,4.236,2.0
2022,Germany,276,United Kingdom,826,import,2504,206.482,117.0
2022,Germany,276,United Kingdom,826,import,2504,67.768,40.0
2022,Germany,276,United Kingdom,826,import,2504,12.707,8.0
2022,Germany,276,United Kingdom,826,import,2504,72.004,42.0
2022,Germany,276,United Kingdom,826,import,2504,215432.506,166781.027
2022,Germany,276,United Kingdom,826,import,2504,110.124,65.0
2022,Germany,276,United Kingdom,826,import,2504,216761.402,167473.027
2022,Germany,276,United Kingdom,826,import,2504,110.124,65.0
2022,Germany,276,United Kingdom,826,import,2504,12.707,8.0
2022,Germany,276,United Kingdom,826,import,2504,110.124,65.0
2022,Germany,276,United Kingdom,826,import,2504,14589.262,8633.324
2022,Germany,276,United Kingdom,826,import,2504,32.825,1.0
2022,Germany,276,United Kingdom,826,import,2504,114.359,16.0
2022,Germany,276,United Kingdom,826,import,2504,393.904,242.0
2022,Germany,276,United Kingdom,826,import,2504,9.53,6.0
2022,Germany,276,United Kingdom,826,import,2504,393.904,242.0
2022,Germany,276,United Kingdom,826,import,2504,8.471,4.0
2022,Germany,276,United Kingdom,826,import,2504,133471.944,119000.0
2022,Germany,276,United Kingdom,826,import,2504,68575.248,39773.0
2022,Germany,276,United Kingdom,826,import,2504,68575.248,39773.0
2022,Germany,276,United Kingdom,826,import,2504,44.473,30.0
2022,Germany,276,United Kingdom,826,import,2504,12.707,5.0
2022,Germany,276,United Kingdom,826,import,2504,8.471,4.0
2022,Germany,276,United Kingdom,826,import,2504,216761.402,167473.027
2022,Germany,276,United Kingdom,826,import,2504,44.473,30.0
2022,Germany,276,United Kingdom,826,import,2504,393.904,242.0
2022,Germany,276,United Kingdom,826,import,2504,9.53,6.0
2022,Germany,276,United Kingdom,826,import,2504,239.307,114.0
2022,Germany,276,United Kingdom,826,import,2504,9.53,6.0
2022,Germany,276,United Kingdom,826,import,2504,57.18,26.703
2022,Germany,276,United Kingdom,826,import,2504,14589.262,8633.324
2022,Germany,276,United Kingdom,826,import,2504,32.825,1.0
2022,Germany,276,United Kingdom,826,import,2504,133471.944,119000.0
2022,Germany,276,United Kingdom,826,import,2504,239.307,114.0
2022,Germany,276,United Kingdom,826,import,2504,206.482,117.0
2022,Germany,276,United Kingdom,826,import,2504,44.473,30.0
2022,Germany,276,United Kingdom,826,import,2504,133471.944,119000.0
2022,Germany,276,United Kingdom,826,import,2504,114.359,16.0
2022,Germany,276,United Kingdom,826,import,2504,67.768,40.0
2022,Germany,276,United Kingdom,826,import,2504,68643.016,39813.0
2022,Germany,276,United Kingdom,826,import,2504,206.482,117.0
2022,Germany,276,United Kingdom,826,import,2504,114.359,16.0
2022,Germany,276,United Kingdom,826,import,2504,239.307,114.0
2022,Germany,276,United Kingdom,826,import,2504,67.768,40.0
2022,Germany,276,United Kingdom,826,import,2504,12.707,5.0
2022,Germany,276,United Kingdom,826,import,2504,57.18,26.703
2022,Germany,276,United Kingdom,826,import,2504,72.004,42.0
2022,Germany,276,United Kingdom,826,import,2504,133471.944,119000.0
2022,Germany,276,United Kingdom,826,import,2504,67.768,40.0
2022,Germany,276,United Kingdom,826,import,2504,44.473,30.0
2022,Germany,276,United Kingdom,826,import,2504,48.709,22.703
2022,Germany,276,United Kingdom,826,import,2504,114.359,16.0
2022,Germany,276,United Kingdom,826,import,2504,8.471,4.0
2022,Germany,276,United Kingdom,826,import,2504,4.236,2.0
2022,Germany,276,United Kingdom,826,import,2504,32.825,1.0
2022,Germany,276,United Kingdom,826,import,2504,239.307,114.0
2022,Germany,276,United Kingdom,826,import,2504,68643.016,39813.0
2022,Germany,276,United Kingdom,826,import,2504,12.707,8.0
2022,Germany,276,United Kingdom,826,import,2504,12.707,5.0
2022,Germany,276,United Kingdom,826,import,2504,215432.506,166781.027
2022,Germany,276,United Kingdom,826,import,2504,9.53,6.0
2022,Germany,276,United Kingdom,826,import,2504,110.124,65.0
2022,Germany,276,United Kingdom,826,import,2504,48.709,22.703
2022,Germany,276,United Kingdom,826,import,2504,32.825,1.0
2022,Germany,276,United Kingdom,826,import,2504,72.004,42.0
2022,Germany,276,United Kingdom,826,import,2504,206.482,117.0
2022,Germany,276,United Kingdom,826,import,2504,4.236,2.0
2022,Germany,276,United Kingdom,826,import,2504,13336.606,7985.324
2022,Germany,276,United Kingdom,826,import,2504,4.236,2.0
2022,Germany,276,United Kingdom,826,import,2504,72.004,42.0
2023,Germany,276,United Kingdom,826,import,2504,40.341,40.0
2023,Germany,276,United Kingdom,826,import,2504,3165.156,1349.0
2023,Germany,276,United Kingdom,826,import,2504,9.813,3.0
2023,Germany,276,United Kingdom,826,import,2504,19.625,4.414
2023,Germany,276,United Kingdom,826,import,2504,30592.875,26000.0
2023,Germany,276,United Kingdom,826,import,2504,125914.993,85837.647
2023,Germany,276,United Kingdom,826,import,2504,34.89,15.0
2023,Germany,276,United Kingdom,826,import,2504,39.251,20.0
2023,Germany,276,United Kingdom,826,import,2504,8950.316,2619.234
2023,Germany,276,United Kingdom,826,import,2504,9096.417,2700.234
2023,Germany,276,United Kingdom,826,import,2504,40.341,40.0
2023,Germany,276,United Kingdom,826,import,2504,3165.156,1349.0
2023,Germany,276,United Kingdom,826,import,2504,61.057,23.0
2023,Germany,276,United Kingdom,826,import,2504,61.057,23.0
2023,Germany,276,United Kingdom,826,import,2504,19.625,4.414
2023,Germany,276,United Kingdom,826,import,2504,83216.459,55882.0
2023,Germany,276,United Kingdom,826,import,2504,39.251,20.0
2023,Germany,276,United Kingdom,826,import,2504,126090.532,85935.647
2023,Germany,276,United Kingdom,826,import,2504,19.625,4.414
2023,Germany,276,United Kingdom,826,import,2504,125914.993,85837.647
2023,Germany,276,United Kingdom,826,import,2504,9096.417,2700.234
2023,Germany,276,United Kingdom,826,import,2504,30592.875,26000.0
2023,Germany,276,United Kingdom,826,import,2504,30592.875,26000.0
2023,Germany,276,United Kingdom,826,import,2504,83216.459,55882.0
2023,Germany,276,United Kingdom,826,import,2504,40.341,40.0
2023,Germany,276,United Kingdom,826,import,2504,83216.459,55882.0
2023,Germany,276,United Kingdom,826,import,2504,40.341,40.0
2023,Germany,276,United Kingdom,826,import,2504,34.89,15.0
2023,Germany,276,United Kingdom,826,import,2504,8950.316,2619.234
2023,Germany,276,United Kingdom,826,import,2504,3135.718,1332.0
2023,Germany,276,United Kingdom,826,import,2504,61.057,23.0
2023,Germany,276,United Kingdom,826,import,2504,29.438,17.0
2023,Germany,276,United Kingdom,826,import,2504,3135.718,1332.0
2023,Germany,276,United Kingdom,826,import,2504,34.89,15.0
2023,Germany,276,United Kingdom,826,import,2504,30592.875,26000.0
2023,Germany,276,United Kingdom,826,import,2504,83216.459,55882.0
2023,Germany,276,United Kingdom,826,import,2504,61.057,23.0
2023,Germany,276,United Kingdom,826,import,2504,34.89,15.0
2023,Germany,276,United Kingdom,826,import,2504,9.813,3.0
2023,Germany,276,United Kingdom,826,import,2504,19.625,4.414
2023,Germany,276,United Kingdom,826,import,2504,126090.532,85935.647
2023,Germany,276,United Kingdom,826,import,2504,29.438,17.0
2023,Germany,276,Australia,36,import,2504,4010.143,681.823
2023,Germany,276,Australia,36,import,2504,4010.143,681.823
2023,Germany,276,Australia,36,import,2504,4010.143,681.823
2023,Germany,276,Australia,36,import,2504,4010.143,681.823
2023,Germany,276,Australia,36,import,2504,4010.143,681.823
2023,Germany,276,Australia,36,import,2504,4010.143,681.823
2023,Germany,276,Australia,36,import,2504,4010.143,681.823
2023,Germany,276,Australia,36,import,2504,4010.143,681.823
2022,Germany,276,South Africa,710,import,2504,10165.257,16.0
2022,Germany,276,South Africa,710,import,2504,10165.257,16.0
2022,Germany,276,South Africa,710,import,2504,10165.257,16.0
2022,Germany,276,South Africa,710,import,2504,10165.257,16.0
2022,Germany,276,South Africa,710,import,2504,10165.257,16.0
2022,Germany,276,South Africa,710,import,2504,10165.257,16.0
2022,Germany,276,South Africa,710,import,2504,10165.257,16.0
2022,Germany,276,South Africa,710,import,2504,10165.257,16.0
2021,United Kingdom,826,USA,842,import,2504,604625.492,47148.0
2021,United Kingdom,826,USA,842,import,2504,199965.63,2248.0
2021,United Kingdom,826,USA,842,import,2504,404659.861,44900.0
2021,United Kingdom,826,USA,842,import,2504,604625.492,47148.0
2021,United Kingdom,826,USA,842,import,2504,199965.63,2248.0
2021,United Kingdom,826,USA,842,import,2504,404659.861,44900.0
2022,United Kingdom,826,USA,842,import,2504,2725.25,680.0
2022,United Kingdom,826,USA,842,import,2504,2725.25,680.0
2022,United Kingdom,826,USA,842,import,2504,159712.468,11012.19
2022,United Kingdom,826,USA,842,import,2504,129060.493,18870.0
2022,United Kingdom,826,USA,842,import,2504,159712.468,11012.19
2022,United Kingdom,826,USA,842,import,2504,288772.962,29882.19
2022,United Kingdom,826,USA,842,import,2504,129060.493,18870.0
2022,United Kingdom,826,USA,842,import,2504,2725.25,680.0
2022,United Kingdom,826,USA,842,import,2504,291498.212,30562.19
2023,United Kingdom,826,USA,842,import,2504,99074.139,2110.0
2023,United Kingdom,826,USA,842,import,2504,453324.251,49619.0
2023,United Kingdom,826,USA,842,import,2504,10954.1,
2023,United Kingdom,826,USA,842,import,2504,10954.1,
2023,United Kingdom,826,USA,842,import,2504,354250.112,47509.0
2023,United Kingdom,826,USA,842,import,2504,110028.239,
2023,United Kingdom,826,USA,842,import,2504,354250.112,47509.0
2023,United Kingdom,826,USA,842,import,2504,464278.351,
2020,United Kingdom,826,China,156,import,2504,38477.273,20000.0
2020,United Kingdom,826,China,156,import,2504,5312.934,13061.0
2020,United Kingdom,826,China,156,import,2504,6141.592,13.0
2020,United Kingdom,826,China,156,import,2504,4718536.313,5716986.0
2020,United Kingdom,826,China,156,import,2504,5312.934,13061.0
2020,United Kingdom,826,China,156,import,2504,38477.273,20000.0
2020,United Kingdom,826,China,156,import,2504,4673751.459,5709050.0
2020,United Kingdom,826,China,156,import,2504,6141.592,13.0
2020,United Kingdom,826,China,156,import,2504,44784.854,7936.0
2020,United Kingdom,826,China,156,import,2504,50926.446,7949.0
2020,United Kingdom,826,China,156,import,2504,4717541.666,5742111.0
2020,United Kingdom,826,China,156,import,2504,4768468.111,5750060.0
2021,United Kingdom,826,China,156,import,2504,4134775.056,3546834.0
2021,United Kingdom,826,China,156,import,2504,251717.541,260000.0
2021,United Kingdom,826,China,156,import,2504,69729.672,6386.0
2021,United Kingdom,826,China,156,import,2504,3813327.843,3280448.0
2021,United Kingdom,826,China,156,import,2504,1284.617,14.0
2021,United Kingdom,826,China,156,import,2504,1284.617,14.0
2021,United Kingdom,826,China,156,import,2504,3813327.843,3280448.0
2021,United Kingdom,826,China,156,import,2504,3032.741,30.0
2021,United Kingdom,826,China,156,import,2504,4121432.369,3546675.0
2021,United Kingdom,826,China,156,import,2504,3032.741,30.0
2021,United Kingdom,826,China,156,import,2504,56386.985,6227.0
2021,United Kingdom,826,China,156,import,2504,9025.329,115.0
2021,United Kingdom,826,China,156,import,2504,251717.541,260000.0
2021,United Kingdom,826,China,156,import,2504,9025.329,115.0
2022,United Kingdom,826,China,156,import,2504,85000.436,42280.0
2022,United Kingdom,826,China,156,import,2504,269696.212,319200.0
2022,United Kingdom,826,China,156,import,2504,1094198.348,510574.0
2022,United Kingdom,826,China,156,import,2504,21656.555,20180.0
2022,United Kingdom,826,China,156,import,2504,1311308.698,616730.0
2022,United Kingdom,826,China,156,import,2504,686886.256,177600.0
2022,United Kingdom,826,China,156,import,2504,21656.555,20180.0
2022,United Kingdom,826,China,156,import,2504,2556.386,1000.0
2022,United Kingdom,826,China,156,import,2504,1413889.523,841774.0
2022,United Kingdom,826,China,156,import,2504,269696.212,319200.0
2022,United Kingdom,826,China,156,import,2504,2383733.395,1178795.0
2022,United Kingdom,826,China,156,import,2504,5514.595,1800.0
2022,United Kingdom,826,China,156,import,2504,636891.292,165600.0
2022,United Kingdom,826,China,156,import,2504,1114.259,5.0
2022,United Kingdom,826,China,156,import,2504,129970.143,6156.0
2022,United Kingdom,826,China,156,import,2504,2556.386,1000.0
2022,United Kingdom,826,China,156,import,2504,87140.207,100000.0
2022,United Kingdom,826,China,156,import,2504,1114.259,5.0
2022,United Kingdom,826,China,156,import,2504,90515.031,44080.0
2022,United Kingdom,826,China,156,import,2504,49994.964,12000.0
2022,United Kingdom,826,China,156,import,2504,136598.996,7961.0
2022,United Kingdom,826,China,156,import,2504,833244.876,329060.0
2023,United Kingdom,826,China,156,import,2504,29657.981,41100.0
2023,United Kingdom,826,China,156,import,2504,11113.198,10000.0
2023,United Kingdom,826,China,156,import,2504,1374.7,162.0
2023,United Kingdom,826,China,156,import,2504,1827902.886,1831457.282
2023,United Kingdom,826,China,156,import,2504,35287.293,9214.282
2023,United Kingdom,826,China,156,import,2504,8036.902,3400.0
2023,United Kingdom,826,China,156,import,2504,13390.278,4000.0
2023,United Kingdom,826,China,156,import,2504,74763.32,18000.0
2023,United Kingdom,826,China,156,import,2504,1374.7,162.0
2023,United Kingdom,826,China,156,import,2504,1879866.811,1850405.0
2023,United Kingdom,826,China,156,import,2504,51085.161,48500.0
2023,United Kingdom,826,China,156,import,2504,74763.32,18000.0
2023,United Kingdom,826,China,156,import,2504,33912.592,9052.282
2023,United Kingdom,826,China,156,import,2504,1793990.294,1822405.0
2023,United Kingdom,826,China,156,import,2504,19150.099,13400.0
2023,United Kingdom,826,China,156,import,2504,29657.981,41100.0
2023,United Kingdom,826,China,156,import,2504,1966239.265,1908119.282
2023,United Kingdom,826,China,156,import,2504,13390.278,4000.0
2021,United Kingdom,826,Mexico,484,import,2504,10058.249,824.0
2021,United Kingdom,826,Mexico,484,import,2504,10058.249,824.0
2021,United Kingdom,826,Mexico,484,import,2504,10058.249,824.0
2021,United Kingdom,826,Mexico,484,import,2504,10058.249,824.0
2021,United Kingdom,826,Brazil,76,import,2504,51742.283,24350.0
2021,United Kingdom,826,Brazil,76,import,2504,51742.283,24350.0
2021,United Kingdom,826,Brazil,76,import,2504,51742.283,24350.0
2021,United Kingdom,826,Brazil,76,import,2504,51742.283,24350.0
2022,United Kingdom,826,Brazil,76,import,2504,147989.333,80600.0
2022,United Kingdom,826,Brazil,76,import,2504,34958.634,20600.0
2022,United Kingdom,826,Brazil,76,import,2504,113030.699,60000.0
2022,United Kingdom,826,Brazil,76,import,2504,24595.042,20000.0
2022,United Kingdom,826,Brazil,76,import,2504,24595.042,20000.0
2022,United Kingdom,826,Brazil,76,import,2504,223633.201,124600.0
2022,United Kingdom,826,Brazil,76,import,2504,86007.46,44600.0
2022,United Kingdom,826,Brazil,76,import,2504,137625.741,80000.0
2022,United Kingdom,826,Brazil,76,import,2504,51048.826,24000.0
2022,United Kingdom,826,Brazil,76,import,2504,51048.826,24000.0
2023,United Kingdom,826,Brazil,76,import,2504,166039.203,112245.0
2023,United Kingdom,826,Brazil,76,import,2504,5381.965,1071.0
2023,United Kingdom,826,Brazil,76,import,2504,77499.048,71174.0
2023,United Kingdom,826,Brazil,76,import,2504,83158.19,40000.0
2023,United Kingdom,826,Brazil,76,import,2504,41748.136,20000.0
2023,United Kingdom,826,Brazil,76,import,2504,41748.136,20000.0
2023,United Kingdom,826,Brazil,76,import,2504,82881.013,72245.0
2023,United Kingdom,826,Brazil,76,import,2504,5381.965,1071.0
2023,United Kingdom,826,Brazil,76,import,2504,77499.048,71174.0
2023,United Kingdom,826,Brazil,76,import,2504,41410.054,20000.0
2023,United Kingdom,826,Brazil,76,import,2504,41410.054,20000.0
2020,United Kingdom,826,Canada,124,import,2504,9061.196,3222.0
2020,United Kingdom,826,Canada,124,import,2504,9061.196,3222.0
2020,United Kingdom,826,Canada,124,import,2504,9061.196,3222.0
2020,United Kingdom,826,Canada,124,import,2504,9061.196,3222.0
2020,United Kingdom,826,Japan,392,import,2504,12530.237,77.0
2020,United Kingdom,826,Japan,392,import,2504,12530.237,77.0
2020,United Kingdom,826,Japan,392,import,2504,12530.237,77.0
2020,United Kingdom,826,Japan,392,import,2504,12530.237,77.0
2021,United Kingdom,826,Japan,392,import,2504,64838.774,1317.0
2021,United Kingdom,826,Japan,392,import,2504,50329.754,317.0
2021,United Kingdom,826,Japan,392,import,2504,14509.02,1000.0
2021,United Kingdom,826,Japan,392,import,2504,64838.774,1317.0
2021,United Kingdom,826,Japan,392,import,2504,50329.754,317.0
2021,United Kingdom,826,Japan,392,import,2504,14509.02,1000.0
2022,United Kingdom,826,Japan,392,import,2504,36966.519,412.0
2022,United Kingdom,826,Japan,392,import,2504,35541.648,404.0
2022,United Kingdom,826,Japan,392,import,2504,1424.871,8.0
2022,United Kingdom,826,Japan,392,import,2504,35541.648,404.0
2022,United Kingdom,826,Japan,392,import,2504,35541.648,404.0
2022,United Kingdom,826,Japan,392,import,2504,1424.871,8.0
2022,United Kingdom,826,Japan,392,import,2504,1424.871,8.0
2023,United Kingdom,826,Japan,392,import,2504,39268.455,439.0
2023,United Kingdom,826,Japan,392,import,2504,39268.455,439.0
2023,United Kingdom,826,Japan,392,import,2504,39268.455,439.0
2023,United Kingdom,826,Japan,392,import,2504,39268.455,439.0
2020,United Kingdom,826,Mozambique,508,import,2504,34134.538,40585.0
2020,United Kingdom,826,Mozambique,508,import,2504,34134.538,40585.0
2020,United Kingdom,826,Mozambique,508,import,2504,34134.538,40585.0
2020,United Kingdom,826,Mozambique,508,import,2504,34134.538,40585.0
2021,United Kingdom,826,Mozambique,508,import,2504,22417.53,20177.0
2021,United Kingdom,826,Mozambique,508,import,2504,22417.53,20177.0
2021,United Kingdom,826,Mozambique,508,import,2504,22417.53,20177.0
2021,United Kingdom,826,Mozambique,508,import,2504,22417.53,20177.0
2022,United Kingdom,826,Mozambique,508,import,2504,779812.227,2186838.0
2022,United Kingdom,826,Mozambique,508,import,2504,779812.227,2186838.0
2022,United Kingdom,826,Mozambique,508,import,2504,766449.751,1986448.0
2022,United Kingdom,826,Mozambique,508,import,2504,766449.751,1986448.0
2022,United Kingdom,826,Mozambique,508,import,2504,13362.476,200390.0
2022,United Kingdom,826,Mozambique,508,import,2504,13362.476,200390.0
2023,United Kingdom,826,Mozambique,508,import,2504,508790.804,1140633.0
2023,United Kingdom,826,Mozambique,508,import,2504,508790.804,1140633.0
2023,United Kingdom,826,Mozambique,508,import,2504,493742.433,939543.0
2023,United Kingdom,826,Mozambique,508,import,2504,493742.433,939543.0
2023,United Kingdom,826,Mozambique,508,import,2504,15048.371,201090.0
2023,United Kingdom,826,Mozambique,508,import,2504,15048.371,201090.0
2020,United Kingdom,826,Germany,276,import,2504,2354252.459,1309060.0
2020,United Kingdom,826,Germany,276,import,2504,2354252.459,1309060.0
2020,United Kingdom,826,Germany,276,import,2504,2354252.459,1309060.0
2020,United Kingdom,826,Germany,276,import,2504,2354252.459,1309060.0
2021,United Kingdom,826,Germany,276,import,2504,1247068.788,723148.0
2021,United Kingdom,826,Germany,276,import,2504,1247068.788,723148.0
2021,United Kingdom,826,Germany,276,import,2504,1247068.788,723148.0
2021,United Kingdom,826,Germany,276,import,2504,1247068.788,723148.0
2022,United Kingdom,826,Germany,276,import,2504,2615.55,7.0
2022,United Kingdom,826,Germany,276,import,2504,1545319.049,1283956.0
2022,United Kingdom,826,Germany,276,import,2504,18233.66,557.0
2022,United Kingdom,826,Germany,276,import,2504,18233.66,557.0
2022,United Kingdom,826,Germany,276,import,2504,147074.753,120000.0
2022,United Kingdom,826,Germany,276,import,2504,137975.795,53035.0
2022,United Kingdom,826,Germany,276,import,2504,1383698.536,1226400.0
2022,United Kingdom,826,Germany,276,import,2504,1236623.783,1106400.0
2022,United Kingdom,826,Germany,276,import,2504,135360.246,53028.0
2022,United Kingdom,826,Germany,276,import,2504,5411.057,3964.0
2022,United Kingdom,826,Germany,276,import,2504,147074.753,120000.0
2022,United Kingdom,826,Germany,276,import,2504,2615.55,7.0
2022,United Kingdom,826,Germany,276,import,2504,5411.057,3964.0
2022,United Kingdom,826,Germany,276,import,2504,1395628.746,1163949.0
2023,United Kingdom,826,Germany,276,import,2504,2405.104,123.0
2023,United Kingdom,826,Germany,276,import,2504,345641.455,242880.0
2023,United Kingdom,826,Germany,276,import,2504,1238643.631,838665.64
2023,United Kingdom,826,Germany,276,import,2504,2595.275,5.0
2023,United Kingdom,826,Germany,276,import,2504,2405.104,123.0
2023,United Kingdom,826,Germany,276,import,2504,194452.994,43242.64
2023,United Kingdom,826,Germany,276,import,2504,20204.119,415.0
2023,United Kingdom,826,Germany,276,import,2504,20204.119,415.0
2023,United Kingdom,826,Germany,276,import,2504,29659.224,1721.64
2023,United Kingdom,826,Germany,276,import,2504,139310.85,41010.0
2023,United Kingdom,826,Germany,276,import,2504,1018986.139,794880.0
2023,United Kingdom,826,Germany,276,import,2504,673344.684,552000.0
2023,United Kingdom,826,Germany,276,import,2504,510156.804,284433.0
2023,United Kingdom,826,Germany,276,import,2504,25482.919,511.0
2023,United Kingdom,826,Germany,276,import,2504,2595.275,5.0
2023,United Kingdom,826,Germany,276,import,2504,698827.603,552511.0
2023,United Kingdom,826,Germany,276,import,2504,29659.224,1721.64
2020,Singapore,702,USA,842,import,2504,81737.342,24879.912
2021,Singapore,702,USA,842,import,2504,95778.634,11050.0
2022,Singapore,702,USA,842,import,2504,184267.166,99040.0
2023,Singapore,702,USA,842,import,2504,96823.442,12400.0
2020,Singapore,702,China,156,import,2504,265351.232,80283.177
2021,Singapore,702,China,156,import,2504,221599.322,85420.0
2022,Singapore,702,China,156,import,2504,512524.902,127210.0
2023,Singapore,702,China,156,import,2504,392761.287,134370.0
2021,Singapore,702,Mexico,484,import,2504,494.238,29.575
2022,Singapore,702,Mexico,484,import,2504,71.083,16.329
2020,Singapore,702,Canada,124,import,2504,174.651,43.207
2021,Singapore,702,Canada,124,import,2504,439.157,1000.0
2022,Singapore,702,Canada,124,import,2504,83.414,25.632
2023,Singapore,702,Canada,124,import,2504,519.723,30.0
2020,Singapore,702,Japan,392,import,2504,481068.999,107560.0
2021,Singapore,702,Japan,392,import,2504,4307943.228,205920.0
2022,Singapore,702,Japan,392,import,2504,582995.889,119629.426
2023,Singapore,702,Japan,392,import,2504,578674.863,96950.0
2020,Singapore,702,South Korea,410,import,2504,65612.934,1565.127
2021,Singapore,702,South Korea,410,import,2504,49352.305,60.0
2022,Singapore,702,South Korea,410,import,2504,17674.323,20.0
2023,Singapore,702,South Korea,410,import,2504,30073.97,40.0
2020,Singapore,702,Germany,276,import,2504,6857.04,985.192
2021,Singapore,702,Germany,276,import,2504,50721.879,1430.0
2022,Singapore,702,Germany,276,import,2504,75781.915,51310.0
2023,Singapore,702,Germany,276,import,2504,35177.387,22954.135
2020,Singapore,702,United Kingdom,826,import,2504,30.437,30.0
2021,Singapore,702,United Kingdom,826,import,2504,4902.926,2120.0
2022,Singapore,702,United Kingdom,826,import,2504,700.677,215.306
2020,Singapore,702,Australia,36,import,2504,162.331,20.0
2021,Singapore,702,Australia,36,import,2504,5850.463,7030.0
2022,Singapore,702,Australia,36,import,2504,43995.406,900.0
2023,Singapore,702,Australia,36,import,2504,5609.737,130.0
2020,Australia,36,USA,842,import,2504,21601.259,10523.26
